order_id,item_id,menu_item_id,restaurant_id,quantity,unit_price,item_discount,line_total
ORD202501009722,ITEM002,MENU05652_5756,REST05652,1,63.37,11.68,51.69
ORD202501023619,ITEM001,MENU02697_1569,REST02697,2,59.24,0,118.47
ORD202501023619,ITEM002,MENU02697_9513,REST02697,1,49.02,0,49.02
ORD202501023619,ITEM003,MENU02697_4357,REST02697,2,51.2,0,102.4
ORD202501023619,ITEM004,MENU02697_6012,REST02697,1,24.4,0,24.4
ORD202501023619,ITEM005,MENU02697_5344,REST02697,2,30.2,0,60.4
ORD202501001567,ITEM001,MENU15958_5215,REST15958,3,29.8,19.1,70.3
ORD202501001567,ITEM002,MENU15958_8023,REST15958,2,21.13,9.03,33.23
ORD202501001567,ITEM003,MENU15958_2953,REST15958,3,31.72,20.34,74.81
ORD202501006343,ITEM001,MENU17893_1700,REST17893,2,54.2,18.7,89.69
ORD202501006343,ITEM002,MENU17893_8028,REST17893,1,31.66,5.46,26.2
ORD202501006343,ITEM003,MENU17893_2192,REST17893,2,52.25,18.03,86.47
ORD202501014284,ITEM001,MENU03493_9580,REST03493,3,23.24,0,69.72
ORD202501014284,ITEM002,MENU03493_5016,REST03493,2,66.83,0,133.66
ORD202501014284,ITEM003,MENU03493_6402,REST03493,3,53.72,0,161.16
ORD202501005850,ITEM001,MENU14133_7835,REST14133,2,64.31,0,128.61
ORD202501005850,ITEM002,MENU14133_0848,REST14133,1,59.44,0,59.44
ORD202501005850,ITEM003,MENU14133_0882,REST14133,2,47.05,0,94.1
ORD202501005850,ITEM004,MENU14133_0873,REST14133,1,122.97,0,122.97
ORD202501009162,ITEM001,MENU01398_4093,REST01398,1,56.16,0,56.16
ORD202501009162,ITEM002,MENU01398_7504,REST01398,2,115.54,0,231.09
ORD202501005328,ITEM001,MENU09693_7118,REST09693,2,77.3,0,154.59
ORD202501005328,ITEM002,MENU09693_2020,REST09693,1,133.08,0,133.08
ORD202501019466,ITEM001,MENU03377_0725,REST03377,2,18.83,0,37.66
ORD202501019466,ITEM002,MENU03377_3335,REST03377,3,13.87,0,41.61
ORD202501019466,ITEM003,MENU03377_6405,REST03377,3,19.92,0,59.76
ORD202501019466,ITEM004,MENU03377_5238,REST03377,3,22.1,0,66.31
ORD202501019466,ITEM005,MENU03377_3060,REST03377,3,10.41,0,31.23
ORD202501006779,ITEM001,MENU14361_1416,REST14361,2,110.57,0,221.14
ORD202501006779,ITEM002,MENU14361_8692,REST14361,2,62.48,0,124.96
ORD202501018512,ITEM001,MENU06907_6601,REST06907,1,55.97,0,55.97
ORD202501018512,ITEM002,MENU06907_8358,REST06907,1,69.13,0,69.13
ORD202501018512,ITEM003,MENU06907_3348,REST06907,3,45.89,0,137.66
ORD202501010587,ITEM001,MENU13985_1631,REST13985,3,105.17,67.88,247.63
ORD202501010587,ITEM002,MENU13985_0235,REST13985,1,134.06,28.84,105.22
ORD202501005806,ITEM001,MENU00213_3281,REST00213,1,32.56,5.81,26.75
ORD202501005806,ITEM002,MENU00213_5361,REST00213,3,19.82,10.61,48.85
ORD202501005806,ITEM003,MENU00213_2712,REST00213,2,45.92,16.39,75.45
ORD202501005806,ITEM004,MENU00213_4457,REST00213,3,36.55,19.55,90.11
ORD202501005806,ITEM005,MENU00213_7726,REST00213,1,49.13,8.77,40.36
ORD202501021993,ITEM001,MENU06962_4417,REST06962,2,122.26,41.29,203.24
ORD202501024211,ITEM001,MENU18035_6511,REST18035,2,138.54,0,277.08
ORD202501024211,ITEM002,MENU18035_5890,REST18035,2,161.27,0,322.53
ORD202501016019,ITEM001,MENU11368_3409,REST11368,1,80.91,19.95,60.96
ORD202501016019,ITEM002,MENU11368_0928,REST11368,3,55.25,40.86,124.89
ORD202501016019,ITEM003,MENU11368_9763,REST11368,1,86.38,21.3,65.08
ORD202501016019,ITEM004,MENU11368_3809,REST11368,3,62.28,46.06,140.78
ORD202501003686,ITEM001,MENU10111_1588,REST10111,3,33.34,9.55,90.47
ORD202501003686,ITEM002,MENU10111_4661,REST10111,1,11.98,1.14,10.84
ORD202501003686,ITEM003,MENU10111_9116,REST10111,3,30.9,8.85,83.85
ORD202501003686,ITEM004,MENU10111_6442,REST10111,2,12.86,2.46,23.26
ORD202501003686,ITEM005,MENU10111_5361,REST10111,1,27.22,2.6,24.62
ORD202501022821,ITEM001,MENU14564_4730,REST14564,2,42.85,8.28,77.42
ORD202501022821,ITEM002,MENU14564_7404,REST14564,2,30.51,5.89,55.13
ORD202501022821,ITEM003,MENU14564_3867,REST14564,1,84.87,8.2,76.67
ORD202501022821,ITEM004,MENU14564_4493,REST14564,1,53.48,5.17,48.31
ORD202501010259,ITEM001,MENU13513_3945,REST13513,2,97.78,0,195.56
ORD202501010259,ITEM002,MENU13513_0092,REST13513,1,46.69,0,46.69
ORD202501010259,ITEM003,MENU13513_3057,REST13513,3,107.37,0,322.12
ORD202501011270,ITEM001,MENU18032_7029,REST18032,3,93.69,0,281.08
ORD202501020110,ITEM001,MENU09582_1548,REST09582,2,36.97,0,73.94
ORD202501020110,ITEM002,MENU09582_9878,REST09582,3,76.37,0,229.11
ORD202501000895,ITEM001,MENU13375_4736,REST13375,1,91.62,0,91.62
ORD202501000895,ITEM002,MENU13375_2626,REST13375,1,84.59,0,84.59
ORD202501000895,ITEM003,MENU13375_3135,REST13375,3,72.35,0,217.05
ORD202501011210,ITEM001,MENU08746_0619,REST08746,1,147.73,0,147.73
ORD202501016136,ITEM001,MENU06691_2873,REST06691,1,47.57,0,47.57
ORD202501016136,ITEM002,MENU06691_0992,REST06691,1,60.69,0,60.69
ORD202501016136,ITEM003,MENU06691_8154,REST06691,3,43.78,0,131.35
ORD202501005929,ITEM001,MENU05058_3314,REST05058,1,49.32,0,49.32
ORD202501005929,ITEM002,MENU05058_7650,REST05058,2,51.27,0,102.54
ORD202501005929,ITEM003,MENU05058_7674,REST05058,2,64.43,0,128.86
ORD202501015501,ITEM001,MENU07037_7906,REST07037,2,140.65,0,281.3
ORD202501015501,ITEM002,MENU07037_3659,REST07037,2,109.49,0,218.98
ORD202501019247,ITEM001,MENU16264_7707,REST16264,3,44.89,0,134.67
ORD202501019247,ITEM002,MENU16264_7187,REST16264,2,87.64,0,175.28
ORD202501019247,ITEM003,MENU16264_4565,REST16264,1,63.08,0,63.08
ORD202501017859,ITEM001,MENU09360_7008,REST09360,2,163.06,0,326.11
ORD202501016040,ITEM001,MENU02313_1110,REST02313,3,109.4,0,328.19
ORD202501019168,ITEM001,MENU08268_5218,REST08268,2,109.49,46.34,172.64
ORD202501008360,ITEM001,MENU05582_4488,REST05582,1,132.87,0,132.87
ORD202501008360,ITEM002,MENU05582_1819,REST05582,3,99.25,0,297.75
ORD202501021007,ITEM001,MENU19969_4277,REST19969,3,30.16,0,90.48
ORD202501021007,ITEM002,MENU19969_0278,REST19969,2,28.94,0,57.88
ORD202501021007,ITEM003,MENU19969_1276,REST19969,3,35.54,0,106.62
ORD202501005845,ITEM001,MENU00395_4521,REST00395,3,116.61,0,349.84
ORD202501003760,ITEM001,MENU16753_7898,REST16753,1,122.26,0,122.26
ORD202501003760,ITEM002,MENU16753_4723,REST16753,1,101.7,0,101.7
ORD202501003760,ITEM003,MENU16753_1686,REST16753,2,117.65,0,235.29
ORD202501006173,ITEM001,MENU06022_3701,REST06022,2,120.9,45.17,196.63
ORD202501001882,ITEM001,MENU05154_2708,REST05154,1,402.73,0,402.73
ORD202501021319,ITEM001,MENU16832_0037,REST16832,3,37.86,12.8,100.78
ORD202501021319,ITEM002,MENU16832_6987,REST16832,1,73.74,8.31,65.43
ORD202501021319,ITEM003,MENU16832_1609,REST16832,2,103.4,23.32,183.48
ORD202501018527,ITEM001,MENU04432_5496,REST04432,2,79.87,0,159.74
ORD202501018527,ITEM002,MENU04432_7724,REST04432,3,49.88,0,149.64
ORD202501018527,ITEM003,MENU04432_2192,REST04432,3,65.78,0,197.33
ORD202501016356,ITEM001,MENU14947_7653,REST14947,3,31.29,0,93.87
ORD202501016356,ITEM002,MENU14947_5320,REST14947,3,36.29,0,108.86
ORD202501016356,ITEM003,MENU14947_0863,REST14947,1,16.57,0,16.57
ORD202501016356,ITEM004,MENU14947_2955,REST14947,1,12.49,0,12.49
ORD202501016356,ITEM005,MENU14947_3689,REST14947,1,30.48,0,30.48
ORD202501008688,ITEM001,MENU06662_7864,REST06662,3,22.04,10.2,55.92
ORD202501008688,ITEM002,MENU06662_2170,REST06662,3,54.46,25.2,138.19
ORD202501023938,ITEM001,MENU16026_3623,REST16026,2,44.48,7.17,81.79
ORD202501023938,ITEM002,MENU16026_9684,REST16026,3,69.54,16.82,191.79
ORD202501023938,ITEM003,MENU16026_8142,REST16026,1,23.95,1.93,22.02
ORD202501015525,ITEM001,MENU08246_1922,REST08246,2,69.08,12.61,125.55
ORD202501015525,ITEM002,MENU08246_2847,REST08246,2,30.52,5.57,55.47
ORD202501015525,ITEM003,MENU08246_8772,REST08246,2,43.78,7.99,79.57
ORD202501010858,ITEM001,MENU15833_2743,REST15833,3,12.38,0,37.14
ORD202501010858,ITEM002,MENU15833_6754,REST15833,3,16.97,0,50.91
ORD202501010858,ITEM003,MENU15833_8293,REST15833,2,15.63,0,31.26
ORD202501010858,ITEM004,MENU15833_3834,REST15833,3,10.84,0,32.52
ORD202501005181,ITEM001,MENU05811_0158,REST05811,2,97.45,39.99,154.91
ORD202501008822,ITEM001,MENU06027_2560,REST06027,3,46.26,0,138.78
ORD202501008822,ITEM002,MENU06027_6889,REST06027,3,44.93,0,134.79
ORD202501008822,ITEM003,MENU06027_3004,REST06027,2,31.75,0,63.5
ORD202501011805,ITEM001,MENU02464_7395,REST02464,1,195.37,0,195.37
ORD202501011805,ITEM002,MENU02464_5649,REST02464,3,110.7,0,332.11
ORD202501006115,ITEM001,MENU19841_8222,REST19841,1,521.51,70.26,451.25
ORD202501011342,ITEM001,MENU05154_0947,REST05154,3,178.53,0,535.59
ORD202501007644,ITEM001,MENU07436_4723,REST07436,1,104.82,0,104.82
ORD202501007644,ITEM002,MENU07436_7546,REST07436,2,122.66,0,245.32
ORD202501001902,ITEM001,MENU09539_2484,REST09539,2,134.68,0,269.36
ORD202501001902,ITEM002,MENU09539_9593,REST09539,1,81.24,0,81.24
ORD202501005475,ITEM001,MENU02975_7704,REST02975,2,130.38,0,260.77
ORD202501001681,ITEM001,MENU03114_9466,REST03114,2,96.55,0,193.1
ORD202501024612,ITEM001,MENU11104_6010,REST11104,1,110.24,0,110.24
ORD202501024612,ITEM002,MENU11104_0828,REST11104,2,129.4,0,258.81
ORD202501024612,ITEM003,MENU11104_5898,REST11104,1,106.74,0,106.74
ORD202501023098,ITEM001,MENU10892_4969,REST10892,1,516.86,0,516.86
ORD202501013645,ITEM001,MENU01355_8920,REST01355,3,69.82,0,209.46
ORD202501001992,ITEM001,MENU16077_7994,REST16077,2,46.88,0,93.76
ORD202501001992,ITEM002,MENU16077_7531,REST16077,2,42.64,0,85.28
ORD202501023776,ITEM001,MENU05814_5870,REST05814,1,85.99,0,85.99
ORD202501023776,ITEM002,MENU05814_2592,REST05814,3,70.92,0,212.76
ORD202501019015,ITEM001,MENU12640_6586,REST12640,2,176.7,0,353.4
ORD202501002109,ITEM001,MENU14013_6048,REST14013,2,55.34,0,110.68
ORD202501002109,ITEM002,MENU14013_4193,REST14013,1,80.44,0,80.44
ORD202501002109,ITEM003,MENU14013_5087,REST14013,3,80.68,0,242.05
ORD202501012075,ITEM001,MENU19926_1214,REST19926,2,35.93,7.54,64.32
ORD202501012075,ITEM002,MENU19926_8360,REST19926,2,33.12,6.95,59.29
ORD202501012075,ITEM003,MENU19926_0402,REST19926,3,51.25,16.13,137.63
ORD202501010657,ITEM001,MENU19675_7018,REST19675,3,92.31,58.94,218
ORD202501013944,ITEM001,MENU05155_1745,REST05155,1,94.58,0,94.58
ORD202501013944,ITEM002,MENU05155_0175,REST05155,3,153.09,0,459.28
ORD202501019083,ITEM001,MENU01940_4934,REST01940,2,94.64,29.52,159.76
ORD202501019083,ITEM002,MENU01940_1706,REST01940,1,56.76,8.85,47.91
ORD202501019083,ITEM003,MENU01940_7290,REST01940,3,92.47,43.25,234.15
ORD202501006205,ITEM001,MENU04335_1679,REST04335,1,134.42,0,134.42
ORD202501006205,ITEM002,MENU04335_1130,REST04335,1,238.34,0,238.34
ORD202501021396,ITEM001,MENU04973_9803,REST04973,1,639.37,44.05,595.32
ORD202501021271,ITEM001,MENU07310_1386,REST07310,2,32.34,15.13,49.55
ORD202501021271,ITEM002,MENU07310_7699,REST07310,3,40.15,28.17,92.27
ORD202501021271,ITEM003,MENU07310_6948,REST07310,2,26.35,12.32,40.38
ORD202501001718,ITEM001,MENU11315_9746,REST11315,3,47.21,7.76,133.87
ORD202501001718,ITEM002,MENU11315_4654,REST11315,2,43.53,4.77,82.29
ORD202501013762,ITEM001,MENU15752_2479,REST15752,3,83.07,0,249.21
ORD202501013762,ITEM002,MENU15752_4308,REST15752,3,153.83,0,461.5
ORD202501001899,ITEM001,MENU06613_5128,REST06613,1,336.09,63.17,272.92
ORD202501001899,ITEM002,MENU06613_5158,REST06613,1,342.38,64.36,278.02
ORD202501000187,ITEM001,MENU14789_5825,REST14789,3,60.32,21.38,159.58
ORD202501000187,ITEM002,MENU14789_2246,REST14789,3,36.44,12.91,96.41
ORD202501000187,ITEM003,MENU14789_2446,REST14789,3,65.78,23.31,174.04
ORD202501015433,ITEM001,MENU05463_7979,REST05463,1,56.75,6.04,50.71
ORD202501015433,ITEM002,MENU05463_1679,REST05463,1,93.67,9.96,83.71
ORD202501015433,ITEM003,MENU05463_2050,REST05463,1,100.13,10.65,89.48
ORD202501015433,ITEM004,MENU05463_1753,REST05463,1,85.03,9.04,75.99
ORD202501013776,ITEM001,MENU16336_2156,REST16336,1,105.51,0,105.51
ORD202501013776,ITEM002,MENU16336_5482,REST16336,1,180.36,0,180.36
ORD202501006219,ITEM001,MENU09159_9923,REST09159,2,130.46,0,260.92
ORD202501013227,ITEM001,MENU03248_1729,REST03248,3,76.14,32.24,196.17
ORD202501013227,ITEM002,MENU03248_4554,REST03248,1,52.25,7.37,44.88
ORD202501013227,ITEM003,MENU03248_8143,REST03248,1,37.11,5.24,31.87
ORD202501013227,ITEM004,MENU03248_1373,REST03248,3,63.09,26.72,162.55
ORD202501013227,ITEM005,MENU03248_3593,REST03248,1,80.63,11.38,69.25
ORD202501023592,ITEM001,MENU00694_6821,REST00694,3,165.84,0,497.52
ORD202501009137,ITEM001,MENU14201_9556,REST14201,2,87.72,39.71,135.73
ORD202501009137,ITEM002,MENU14201_1990,REST14201,1,34.71,7.85,26.86
ORD202501009137,ITEM003,MENU14201_9799,REST14201,2,56.36,25.51,87.21
ORD202501008725,ITEM001,MENU10647_3317,REST10647,2,51.92,17.62,86.23
ORD202501008725,ITEM002,MENU10647_9355,REST10647,3,30.35,15.45,75.6
ORD202501008437,ITEM001,MENU11725_0765,REST11725,1,487.54,0,487.54
ORD202501003729,ITEM001,MENU13198_8202,REST13198,1,251.49,55.38,196.11
ORD202501010512,ITEM001,MENU11258_1592,REST11258,2,149.34,0,298.67
ORD202501021476,ITEM001,MENU06548_0787,REST06548,2,68.11,0,136.23
ORD202501021476,ITEM002,MENU06548_0190,REST06548,2,67.8,0,135.6
ORD202501021476,ITEM003,MENU06548_2096,REST06548,1,67.19,0,67.19
ORD202501014453,ITEM001,MENU07622_2293,REST07622,3,23.27,0,69.81
ORD202501014453,ITEM002,MENU07622_7980,REST07622,2,30.19,0,60.38
ORD202501014453,ITEM003,MENU07622_6359,REST07622,3,31.6,0,94.81
ORD202501004798,ITEM001,MENU19373_2788,REST19373,3,30.95,0,92.86
ORD202501004798,ITEM002,MENU19373_6145,REST19373,1,28.33,0,28.33
ORD202501004798,ITEM003,MENU19373_6732,REST19373,1,31.39,0,31.39
ORD202501004798,ITEM004,MENU19373_1901,REST19373,2,19.75,0,39.5
ORD202501008866,ITEM001,MENU00504_7045,REST00504,2,171.78,24.1,319.46
ORD202501007547,ITEM001,MENU16575_1837,REST16575,3,85.36,0,256.09
ORD202501007547,ITEM002,MENU16575_0973,REST16575,3,43.64,0,130.92
ORD202501000511,ITEM001,MENU08642_7515,REST08642,2,140.87,36.25,245.49
ORD202501006846,ITEM001,MENU12872_8524,REST12872,1,45.63,6.3,39.33
ORD202501006846,ITEM002,MENU12872_1867,REST12872,1,54.03,7.46,46.57
ORD202501006846,ITEM003,MENU12872_7223,REST12872,3,61.51,25.46,159.06
ORD202501006846,ITEM004,MENU12872_0472,REST12872,3,41.86,17.33,108.25
ORD202501013998,ITEM001,MENU09687_2975,REST09687,2,96.68,34.83,158.54
ORD202501013998,ITEM002,MENU09687_7820,REST09687,1,98.16,17.68,80.48
ORD202501015206,ITEM001,MENU01200_6592,REST01200,1,395.21,62.79,332.42
ORD202501002490,ITEM001,MENU09665_6754,REST09665,3,118.98,20.94,335.99
ORD202501013263,ITEM001,MENU09517_3691,REST09517,3,59.1,0,177.31
ORD202501013263,ITEM002,MENU09517_0603,REST09517,3,43.34,0,130.02
ORD202501013263,ITEM003,MENU09517_1605,REST09517,2,50.57,0,101.14
ORD202501013263,ITEM004,MENU09517_9362,REST09517,2,17.99,0,35.98
ORD202501013263,ITEM005,MENU09517_2743,REST09517,3,30.97,0,92.91
ORD202501016375,ITEM001,MENU15075_9378,REST15075,1,415.89,0,415.89
ORD202501017292,ITEM001,MENU18854_6156,REST18854,2,41.07,0,82.14
ORD202501017292,ITEM002,MENU18854_7681,REST18854,1,20.47,0,20.47
ORD202501017292,ITEM003,MENU18854_4244,REST18854,3,52.37,0,157.12
ORD202501017292,ITEM004,MENU18854_3624,REST18854,1,36.78,0,36.78
ORD202501004579,ITEM001,MENU03933_2615,REST03933,2,94.83,0,189.66
ORD202501004579,ITEM002,MENU03933_8026,REST03933,1,98.08,0,98.08
ORD202501007216,ITEM001,MENU09487_9746,REST09487,1,126.56,11.73,114.83
ORD202501007216,ITEM002,MENU09487_2177,REST09487,1,285.82,26.48,259.34
ORD202501014120,ITEM001,MENU09501_0046,REST09501,3,47.17,0,141.52
ORD202501014120,ITEM002,MENU09501_2642,REST09501,3,37.74,0,113.22
ORD202501014120,ITEM003,MENU09501_1928,REST09501,1,56.76,0,56.76
ORD202501014120,ITEM004,MENU09501_3290,REST09501,2,37.86,0,75.72
ORD202501011265,ITEM001,MENU14753_7978,REST14753,2,88.68,22.1,155.25
ORD202501011624,ITEM001,MENU08170_1731,REST08170,3,50.08,0,150.25
ORD202501011624,ITEM002,MENU08170_6678,REST08170,1,25.96,0,25.96
ORD202501007269,ITEM001,MENU18238_1517,REST18238,3,54.18,0,162.54
ORD202501007269,ITEM002,MENU18238_3263,REST18238,1,56.46,0,56.46
ORD202501007269,ITEM003,MENU18238_4664,REST18238,3,63.95,0,191.85
ORD202501023002,ITEM001,MENU03905_8117,REST03905,3,61.12,0,183.37
ORD202501023002,ITEM002,MENU03905_4462,REST03905,3,35.59,0,106.77
ORD202501023002,ITEM003,MENU03905_6459,REST03905,1,55.75,0,55.75
ORD202501014761,ITEM001,MENU19700_1626,REST19700,1,215.72,0,215.72
ORD202501013424,ITEM001,MENU14234_8733,REST14234,3,29.57,7.66,81.05
ORD202501013424,ITEM002,MENU14234_4757,REST14234,3,48.1,12.46,131.84
ORD202501007934,ITEM001,MENU03407_1606,REST03407,1,404.75,62.95,341.8
ORD202501019184,ITEM001,MENU05294_7089,REST05294,3,82.55,24.37,223.29
ORD202501019184,ITEM002,MENU05294_6811,REST05294,1,73.16,7.2,65.96
ORD202501019184,ITEM003,MENU05294_3597,REST05294,3,68.58,20.25,185.49
ORD202501021408,ITEM001,MENU07270_9615,REST07270,3,50.12,0,150.35
ORD202501021408,ITEM002,MENU07270_4674,REST07270,3,41.06,0,123.18
ORD202501021408,ITEM003,MENU07270_6344,REST07270,1,53.62,0,53.62
ORD202501023564,ITEM001,MENU07103_8520,REST07103,2,134.12,0,268.23
ORD202501020252,ITEM001,MENU04864_6230,REST04864,2,37.62,0,75.24
ORD202501020252,ITEM002,MENU04864_5850,REST04864,3,34.37,0,103.1
ORD202501020252,ITEM003,MENU04864_2407,REST04864,1,19.71,0,19.71
ORD202501020252,ITEM004,MENU04864_8481,REST04864,2,33.38,0,66.76
ORD202501015138,ITEM001,MENU02246_0958,REST02246,2,128.98,47.72,210.24
ORD202501020412,ITEM001,MENU05517_1271,REST05517,1,400.38,0,400.38
ORD202501009725,ITEM001,MENU19751_4033,REST19751,2,129.11,0,258.22
ORD202501022259,ITEM001,MENU04656_8702,REST04656,1,624.15,104.34,519.81
ORD202501012557,ITEM001,MENU19341_5696,REST19341,2,234.9,0,469.81
ORD202501007846,ITEM001,MENU18244_1232,REST18244,1,55.99,13.88,42.11
ORD202501007846,ITEM002,MENU18244_1010,REST18244,1,22.51,5.58,16.93
ORD202501007846,ITEM003,MENU18244_9323,REST18244,2,24.66,12.23,37.09
ORD202501007846,ITEM004,MENU18244_7580,REST18244,3,38.38,28.54,86.6
ORD202501010992,ITEM001,MENU02909_4530,REST02909,3,74.25,0,222.76
ORD202501024675,ITEM001,MENU17690_1487,REST17690,1,284.36,49.83,234.53
ORD202501012088,ITEM001,MENU12219_2498,REST12219,1,203.99,0,203.98
ORD202501012088,ITEM002,MENU12219_9172,REST12219,2,84.32,0,168.64
ORD202501023280,ITEM001,MENU01148_2683,REST01148,2,61.13,25.04,97.22
ORD202501023280,ITEM002,MENU01148_5536,REST01148,2,63.6,26.05,101.15
ORD202501023280,ITEM003,MENU01148_9715,REST01148,1,91.47,18.74,72.73
ORD202501017880,ITEM001,MENU10461_4487,REST10461,2,97.41,0,194.82
ORD202501017880,ITEM002,MENU10461_2903,REST10461,3,143.01,0,429.02
ORD202501008708,ITEM001,MENU04918_5753,REST04918,2,73.56,0,147.11
ORD202501008708,ITEM002,MENU04918_0092,REST04918,2,58.64,0,117.28
ORD202501019789,ITEM001,MENU13615_1868,REST13615,3,62.16,0,186.49
ORD202501019789,ITEM002,MENU13615_7558,REST13615,2,52.93,0,105.86
ORD202501019789,ITEM003,MENU13615_7474,REST13615,2,69.14,0,138.28
ORD202501015614,ITEM001,MENU10323_1596,REST10323,1,89.56,0,89.56
ORD202501015614,ITEM002,MENU10323_3838,REST10323,1,68.48,0,68.48
ORD202501015614,ITEM003,MENU10323_9923,REST10323,2,49.04,0,98.07
ORD202501001988,ITEM001,MENU08892_5764,REST08892,1,103.03,22.6,80.43
ORD202501001988,ITEM002,MENU08892_0092,REST08892,3,60.81,40.02,142.42
ORD202501002274,ITEM001,MENU14158_3320,REST14158,3,59.74,0,179.23
ORD202501002274,ITEM002,MENU14158_0546,REST14158,1,116.52,0,116.52
ORD202501003476,ITEM001,MENU11541_3491,REST11541,1,42.44,5.09,37.35
ORD202501003476,ITEM002,MENU11541_1072,REST11541,3,16.86,6.06,44.52
ORD202501003476,ITEM003,MENU11541_7107,REST11541,1,45.14,5.41,39.73
ORD202501003476,ITEM004,MENU11541_8232,REST11541,3,35.67,12.82,94.19
ORD202501016288,ITEM001,MENU14853_3041,REST14853,1,18.68,3.46,15.22
ORD202501016288,ITEM002,MENU14853_4955,REST14853,3,21.1,11.72,51.58
ORD202501016288,ITEM003,MENU14853_2842,REST14853,1,23.6,4.37,19.23
ORD202501016288,ITEM004,MENU14853_5798,REST14853,3,24.32,13.5,59.46
ORD202501018402,ITEM001,MENU06114_0085,REST06114,3,45.5,28.76,107.74
ORD202501018402,ITEM002,MENU06114_4619,REST06114,1,18.04,3.8,14.24
ORD202501018402,ITEM003,MENU06114_7446,REST06114,2,34.69,14.62,54.76
ORD202501018402,ITEM004,MENU06114_1904,REST06114,3,52.1,32.93,123.38
ORD202501016725,ITEM001,MENU07412_5572,REST07412,2,73.11,19.41,126.81
ORD202501016725,ITEM002,MENU07412_9154,REST07412,3,90.39,36,235.16
ORD202501018653,ITEM001,MENU06174_1663,REST06174,3,52.62,0,157.87
ORD202501018653,ITEM002,MENU06174_6880,REST06174,1,47.18,0,47.18
ORD202501022629,ITEM001,MENU00673_7360,REST00673,1,117.41,22.26,95.15
ORD202501022629,ITEM002,MENU00673_0953,REST00673,1,47.17,8.94,38.23
ORD202501013937,ITEM001,MENU10114_0135,REST10114,1,39.96,6.84,33.12
ORD202501013937,ITEM002,MENU10114_1456,REST10114,2,57.98,19.84,96.12
ORD202501013937,ITEM003,MENU10114_5777,REST10114,1,72.42,12.39,60.03
ORD202501013937,ITEM004,MENU10114_4023,REST10114,2,68.46,23.42,113.5
ORD202501013937,ITEM005,MENU10114_5280,REST10114,3,46.84,24.03,116.49
ORD202501005184,ITEM001,MENU11863_6826,REST11863,1,71.34,4.97,66.37
ORD202501005184,ITEM002,MENU11863_1780,REST11863,3,55.86,11.66,155.91
ORD202501018647,ITEM001,MENU03783_5532,REST03783,3,57.91,0,173.73
ORD202501018647,ITEM002,MENU03783_7395,REST03783,1,149.89,0,149.89
ORD202501001773,ITEM001,MENU07549_3324,REST07549,1,98.97,17.85,81.12
ORD202501001773,ITEM002,MENU07549_5907,REST07549,2,112.34,40.54,184.13
ORD202501001773,ITEM003,MENU07549_3012,REST07549,1,34.15,6.16,27.99
ORD202501001773,ITEM004,MENU07549_1547,REST07549,1,78.62,14.18,64.44
ORD202501013001,ITEM001,MENU19564_7878,REST19564,3,107.87,0,323.6
ORD202501011558,ITEM001,MENU18502_4924,REST18502,1,80.1,0,80.1
ORD202501011558,ITEM002,MENU18502_7428,REST18502,3,112.76,0,338.27
ORD202501018180,ITEM001,MENU19924_9907,REST19924,1,285.19,0,285.19
ORD202501024477,ITEM001,MENU07930_6552,REST07930,1,270.56,14.82,255.74
ORD202501006399,ITEM001,MENU03146_8410,REST03146,2,33.48,6.55,60.41
ORD202501006399,ITEM002,MENU03146_2259,REST03146,2,20.2,3.95,36.45
ORD202501006399,ITEM003,MENU03146_0764,REST03146,2,32.35,6.33,58.37
ORD202501006399,ITEM004,MENU03146_4530,REST03146,1,30.86,3.02,27.84
ORD202501012669,ITEM001,MENU05284_1502,REST05284,1,135.59,0,135.59
ORD202501012669,ITEM002,MENU05284_4994,REST05284,1,142.99,0,142.99
ORD202501005742,ITEM001,MENU04489_0229,REST04489,1,42.86,0,42.86
ORD202501005742,ITEM002,MENU04489_4253,REST04489,2,119.25,0,238.5
ORD202501017213,ITEM001,MENU02646_1074,REST02646,2,89.56,14.58,164.54
ORD202501017213,ITEM002,MENU02646_6049,REST02646,1,51.71,4.21,47.5
ORD202501009236,ITEM001,MENU06901_1067,REST06901,1,51.38,0,51.38
ORD202501009236,ITEM002,MENU06901_1082,REST06901,3,46.32,0,138.95
ORD202501009236,ITEM003,MENU06901_8396,REST06901,2,48.68,0,97.36
ORD202501015356,ITEM001,MENU09934_8531,REST09934,3,102.25,0,306.74
ORD202501015356,ITEM002,MENU09934_6248,REST09934,1,210.82,0,210.82
ORD202501015356,ITEM003,MENU09934_0887,REST09934,1,197.91,0,197.91
ORD202501011528,ITEM001,MENU04071_0279,REST04071,3,13.62,3.75,37.11
ORD202501011528,ITEM002,MENU04071_6261,REST04071,3,28.08,7.74,76.49
ORD202501011528,ITEM003,MENU04071_5729,REST04071,3,16.22,4.47,44.19
ORD202501011528,ITEM004,MENU04071_7689,REST04071,1,14.74,1.35,13.39
ORD202501010273,ITEM001,MENU02625_9140,REST02625,2,65.54,0,131.08
ORD202501010273,ITEM002,MENU02625_0530,REST02625,2,83.08,0,166.15
ORD202501010273,ITEM003,MENU02625_8527,REST02625,2,64.31,0,128.62
ORD202501007026,ITEM001,MENU16296_4082,REST16296,1,35.15,2.61,32.54
ORD202501007026,ITEM002,MENU16296_8748,REST16296,3,33.81,7.54,93.89
